island_name,year,TA_ha,PLAND,PD,ED,TCA_ha,ENN_MN_m,n_patches,area_km2,centroid_lon,centroid_lat,centroid_easting,centroid_northing,dist_mainland_km,dist_nearest_large_km,effective_isolation_index,aspect,FI,CRR,IWFI,PLAND_2000,cumulative_loss_pct,size_class
Nicobar Islands_0,2000,0.0,0.0,4.758500101408589,149.07884894416696,11.205167092062055,120.20838819909643,19,0.2003802837696216,93.78769341687972,6.850202918863439,587031.6776475047,757260.7290151463,1650.10293800184,19.510031229438138,0.0405234041560732,east,7.093917178186943,0.5591950905182219,252.15835669484176,100.0,0.0,tiny (<10)
Nicobar Islands_0,2001,0.0,0.0,2.3503195706327493,73.40463611641414,5.539559977972693,342.8998128269838,2,0.2003802837696216,93.78769341687972,6.850202918863439,587031.6776475047,757260.7290151463,1650.10293800184,19.510031229438138,0.0405234041560732,east,1.7830803120536909,0.2857200907531644,77.15801636250889,100.0,0.0,tiny (<10)
Nicobar Islands_0,2002,0.0,0.0,4.698908274177176,10.147965509792725,13.418781555327,327.8666793324724,22,0.2003802837696216,93.78769341687972,6.850202918863439,587031.6776475047,757260.7290151463,1650.10293800184,19.510031229438138,0.0405234041560732,east,0.5663221462456676,0.7953269355747304,24.31851915637131,100.0,0.0,tiny (<10)
Nicobar Islands_0,2003,0.0,0.0,0.2130058827029372,109.70718544909394,8.141197467879628,70.99954844612694,16,0.2003802837696216,93.78769341687972,6.850202918863439,587031.6776475047,757260.7290151463,1650.10293800184,19.510031229438138,0.0405234041560732,east,0.2530251569470616,0.4399165830291532,8.017512750200991,100.0,0.0,tiny (<10)
Nicobar Islands_0,2004,0.0,0.0,0.5439715292108219,127.4933417732866,7.147101932492746,492.45389861305466,3,0.2003802837696216,93.78769341687972,6.850202918863439,587031.6776475047,757260.7290151463,1650.10293800184,19.510031229438138,0.0405234041560732,east,0.8350813671304399,0.4294771947602976,38.37000423918866,100.0,0.0,tiny (<10)
Nicobar Islands_0,2005,0.0,0.0,3.4335069390801207,95.59485787421316,2.305947982004368,473.9907900581837,14,0.2003802837696216,93.78769341687972,6.850202918863439,587031.6776475047,757260.7290151463,1650.10293800184,19.510031229438138,0.0405234041560732,east,5.931378165663018,0.2079589766959198,270.856863977896,100.0,0.0,tiny (<10)
Nicobar Islands_0,2006,0.0,0.0,1.5926074689495169,28.55770166121293,5.960365795803011,248.06862218282052,7,0.2003802837696216,93.78769341687972,6.850202918863439,587031.6776475047,757260.7290151463,1650.10293800184,19.510031229438138,0.0405234041560732,east,0.9335295405525076,0.6105398159072942,38.16450515965625,100.0,0.0,tiny (<10)
Nicobar Islands_0,2007,0.0,0.0,4.182655067507206,42.939284166476696,4.4041978684001775,132.00623950462804,4,0.2003802837696216,93.78769341687972,6.850202918863439,587031.6776475047,757260.7290151463,1650.10293800184,19.510031229438138,0.0405234041560732,east,3.5515756962430745,0.4346363645439446,128.68749697779143,100.0,0.0,tiny (<10)
Nicobar Islands_0,2008,0.0,0.0,2.648333303771273,113.87495307522312,3.823447189760776,486.31308249405134,26,0.2003802837696216,93.78769341687972,6.850202918863439,587031.6776475047,757260.7290151463,1650.10293800184,19.510031229438138,0.0405234041560732,east,4.914045453476719,0.3109126733153163,225.33277171986157,100.0,0.0,tiny (<10)
Nicobar Islands_0,2009,0.0,0.0,2.036236156408891,186.0651845008209,6.024035212540164,196.94334596262595,14,0.2003802837696216,93.78769341687972,6.850202918863439,587031.6776475047,757260.7290151463,1650.10293800184,19.510031229438138,0.0405234041560732,east,8.019841838099868,0.6363631975138525,314.215008339728,100.0,0.0,tiny (<10)
Nicobar Islands_0,2010,0.0,0.0,0.3216137156616365,71.81276284502022,5.24105436511776,172.10706429825316,24,0.2003802837696216,93.78769341687972,6.850202918863439,587031.6776475047,757260.7290151463,1650.10293800184,19.510031229438138,0.0405234041560732,east,0.3825316358369612,0.4332063738136892,14.60748530806755,100.0,0.0,tiny (<10)
Nicobar Islands_0,2011,0.0,0.0,1.4765790974681658,113.1122558000672,2.4618515842068094,410.9886413393178,1,0.2003802837696216,93.78769341687972,6.850202918863439,587031.6776475047,757260.7290151463,1650.10293800184,19.510031229438138,0.0405234041560732,east,3.868343319061528,0.2845545349848576,172.56971470289966,100.0,0.0,tiny (<10)
Nicobar Islands_0,2012,0.0,0.0,2.174667255461211,85.02748845335825,5.173749521005806,56.335920221788,17,0.2003802837696216,93.78769341687972,6.850202918863439,587031.6776475047,757260.7290151463,1650.10293800184,19.510031229438138,0.0405234041560732,east,2.6933754344084107,0.3760929048308228,80.7993973562172,100.0,0.0,tiny (<10)
Nicobar Islands_0,2013,0.0,0.0,3.971860148602908,125.13239520839215,0.0,342.984661475875,28,0.2003802837696216,93.78769341687972,6.850202918863439,587031.6776475047,757260.7290151463,1650.10293800184,19.510031229438138,0.0405234041560732,east,,,,100.0,0.0,tiny (<10)
Nicobar Islands_0,2014,0.0,0.0,3.1541608214550343,72.87062472200334,0.0,189.942044772048,24,0.2003802837696216,93.78769341687972,6.850202918863439,587031.6776475047,757260.7290151463,1650.10293800184,19.510031229438138,0.0405234041560732,east,,,,100.0,0.0,tiny (<10)
Nicobar Islands_0,2015,0.0,0.0,2.997359159767864,62.19714066811219,0.0,222.31709363920544,47,0.2003802837696216,93.78769341687972,6.850202918863439,587031.6776475047,757260.7290151463,1650.10293800184,19.510031229438138,0.0405234041560732,east,,,,100.0,0.0,tiny (<10)
Nicobar Islands_0,2016,0.0,0.0,3.8278467382227976,116.64266753820428,0.0,272.20801836397584,9,0.2003802837696216,93.78769341687972,6.850202918863439,587031.6776475047,757260.7290151463,1650.10293800184,19.510031229438138,0.0405234041560732,east,,,,100.0,0.0,tiny (<10)
Nicobar Islands_0,2017,0.0,0.0,0.6433650219779735,93.47393535449632,0.0,453.0936180530837,49,0.2003802837696216,93.78769341687972,6.850202918863439,587031.6776475047,757260.7290151463,1650.10293800184,19.510031229438138,0.0405234041560732,east,,,,100.0,0.0,tiny (<10)
Nicobar Islands_0,2018,0.0,0.0,2.591996386707044,182.4376300459577,0.8915628443265856,234.6723153660334,43,0.2003802837696216,93.78769341687972,6.850202918863439,587031.6776475047,757260.7290151463,1650.10293800184,19.510031229438138,0.0405234041560732,east,37.1528920354619,0.349575337489325,1503.6637808907344,100.0,0.0,tiny (<10)
Nicobar Islands_0,2019,0.0,0.0,4.719982495734107,123.78443863282185,2.930620360300892,446.210527556866,42,0.2003802837696216,93.78769341687972,6.850202918863439,587031.6776475047,757260.7290151463,1650.10293800184,19.510031229438138,0.0405234041560732,east,24.643148261510103,0.6168709598238229,1114.3276416557308,100.0,0.0,tiny (<10)
Nicobar Islands_0,2020,0.0,0.0,3.203678406901075,175.57751213566635,0.0,133.95652649871613,30,0.2003802837696216,93.78769341687972,6.850202918863439,587031.6776475047,757260.7290151463,1650.10293800184,19.510031229438138,0.0405234041560732,east,,,,100.0,0.0,tiny (<10)
Nicobar Islands_0,2021,0.0,0.0,1.6892906029258423,33.19671139312794,0.0,458.0727986955893,1,0.2003802837696216,93.78769341687972,6.850202918863439,587031.6776475047,757260.7290151463,1650.10293800184,19.510031229438138,0.0405234041560732,east,,,,100.0,0.0,tiny (<10)
Nicobar Islands_0,2022,0.0,0.0,2.192828164268656,165.4228055252737,1.0862409095424024,53.12845873903581,8,0.2003802837696216,93.78769341687972,6.850202918863439,587031.6776475047,757260.7290151463,1650.10293800184,19.510031229438138,0.0405234041560732,east,47.94106084640307,0.7164383499538061,1417.75046124931,100.0,0.0,tiny (<10)
Nicobar Islands_0,2023,0.0,0.0,2.475666859659018,141.56284624915136,0.0,159.85648501149836,32,0.2003802837696216,93.78769341687972,6.850202918863439,587031.6776475047,757260.7290151463,1650.10293800184,19.510031229438138,0.0405234041560732,east,,,,100.0,0.0,tiny (<10)
Nicobar Islands_1,2000,100932.65000000001,100.0,3.544792898586372,79.08962445206586,74227.60790679566,483.1012827239501,39,947.906049709192,93.80664745642552,7.02565413448542,589093.0398876145,776661.5564276228,1642.9896592538098,36.86511028039224,0.0258275028140534,east,2.803563391095462,0.7830692496325763,128.34476087072267,100.0,0.0,large (>200)
Nicobar Islands_1,2001,99930.45,99.00706064885841,1.5743037181021715,64.11969393171884,21055.76587892632,324.3039502909536,2,947.906049709192,93.80664745642552,7.02565413448542,589093.0398876145,776661.5564276228,1642.9896592538098,36.86511028039224,0.0258275028140534,east,1.0094519932545725,0.2221321684127196,43.2403413823757,100.0,0.9929393511415782,large (>200)
Nicobar Islands_1,2002,98303.31,97.39495594339392,0.2619485912126871,75.56353712506977,55035.15306279624,356.31745319964506,44,947.906049709192,93.80664745642552,7.02565413448542,589093.0398876145,776661.5564276228,1642.9896592538098,36.86511028039224,0.0258275028140534,east,0.1979422841648586,0.5806108068208184,8.616530038963084,100.0,2.6050440566060638,large (>200)
Nicobar Islands_1,2003,96901.78,96.00637652929947,2.809176136449507,122.61237753708475,23555.72889868807,216.344505227632,17,947.906049709192,93.80664745642552,7.02565413448542,589093.0398876145,776661.5564276228,1642.9896592538098,36.86511028039224,0.0258275028140534,east,3.4445253799599445,0.2485119957996291,137.26174529492155,100.0,3.9936234707005114,large (>200)
Nicobar Islands_1,2004,96901.78,96.00637652929947,1.902137350324341,130.1381078127801,54986.02478086486,291.0986078336413,48,947.906049709192,93.80664745642552,7.02565413448542,589093.0398876145,776661.5564276228,1642.9896592538098,36.86511028039224,0.0258275028140534,east,2.475571897675871,0.580117826456537,104.06855730078428,100.0,3.9936234707005114,large (>200)
Nicobar Islands_1,2005,95861.58,94.97578831032376,0.8385159654306045,106.55776758073657,58526.790154188864,436.26146216617394,36,947.906049709192,93.80664745642552,7.02565413448542,589093.0398876145,776661.5564276228,1642.9896592538098,36.86511028039224,0.0258275028140534,east,0.8935839054289013,0.6174876840745293,40.23416278320332,100.0,5.0242116896762345,large (>200)
Nicobar Islands_1,2006,95643.79000000001,94.76001075965013,2.609255985666477,53.03419728760821,55650.063502396,128.46489305224617,33,947.906049709192,93.80664745642552,7.02565413448542,589093.0398876145,776661.5564276228,1642.9896592538098,36.86511028039224,0.0258275028140534,east,1.383843943532351,0.5871036742456701,49.83633295437495,100.0,5.2399892403498765,large (>200)
Nicobar Islands_1,2007,95643.79000000001,94.76001075965013,2.6369816175846528,169.16492012239232,57382.91972035015,380.8472536583475,23,947.906049709192,93.80664745642552,7.02565413448542,589093.0398876145,776661.5564276228,1642.9896592538098,36.86511028039224,0.0258275028140534,east,4.461209038695161,0.6054140702235685,196.39211294640236,100.0,5.2399892403498765,large (>200)
Nicobar Islands_1,2008,95643.79000000001,94.76001075965013,3.509343556790903,53.424504141486935,28905.36960772807,491.975754498246,49,947.906049709192,93.80664745642552,7.02565413448542,589093.0398876145,776661.5564276228,1642.9896592538098,36.86511028039224,0.0258275028140534,east,1.8750570428776927,0.3049729562575617,86.09075061034233,100.0,5.2399892403498765,large (>200)
Nicobar Islands_1,2009,95642.01,94.75824720741998,0.5562035622489062,180.4709940111321,70163.07636121902,334.8956557729706,9,947.906049709192,93.80664745642552,7.02565413448542,589093.0398876145,776661.5564276228,1642.9896592538098,36.86511028039224,0.0258275028140534,east,1.0038683318634067,0.7402508342979983,43.239337200368176,100.0,5.2417527925800025,large (>200)
Nicobar Islands_1,2010,95642.01,94.75824720741998,3.5317533668665795,170.8656170252781,67654.46477547966,232.0286572049856,33,947.906049709192,93.80664745642552,7.02565413448542,589093.0398876145,776661.5564276228,1642.9896592538098,36.86511028039224,0.0258275028140534,east,6.035136850661209,0.7137945751268555,243.6095260365545,100.0,5.2417527925800025,large (>200)
Nicobar Islands_1,2011,95642.01,94.75824720741998,0.5122858284757393,40.70945567797662,70050.92282648482,322.89307684681546,35,947.906049709192,93.80664745642552,7.02565413448542,589093.0398876145,776661.5564276228,1642.9896592538098,36.86511028039224,0.0258275028140534,east,0.2085841856520629,0.7391325131162477,8.928086340625653,100.0,5.2417527925800025,large (>200)
Nicobar Islands_1,2012,95642.01,94.75824720741998,4.706653868043114,194.9961289835103,35101.24168832526,187.41373715497704,2,947.906049709192,93.80664745642552,7.02565413448542,589093.0398876145,776661.5564276228,1642.9896592538098,36.86511028039224,0.0258275028140534,east,9.17902275395345,0.3703525848424794,356.0681467940563,100.0,5.2417527925800025,large (>200)
Nicobar Islands_1,2013,95642.01,94.75824720741998,3.2946101715627427,52.61116879750636,59450.31943291743,156.76208937356003,21,947.906049709192,93.80664745642552,7.02565413448542,589093.0398876145,776661.5564276228,1642.9896592538098,36.86511028039224,0.0258275028140534,east,1.7336985669072602,0.6273075328085216,64.9733995806514,100.0,5.2417527925800025,large (>200)
Nicobar Islands_1,2014,95593.43000000001,94.71011610217307,1.8956970444560133,151.39239938074684,59954.3165342285,188.6273563335752,48,947.906049709192,93.80664745642552,7.02565413448542,589093.0398876145,776661.5564276228,1642.9896592538098,36.86511028039224,0.0258275028140534,east,2.870266911215002,0.6325639545512776,111.47844878282366,100.0,5.289883897826917,large (>200)
Nicobar Islands_1,2015,95593.43000000001,94.71011610217307,1.9018074349912244,60.38844985952784,32831.54849427056,487.8547496386005,45,947.906049709192,93.80664745642552,7.02565413448542,589093.0398876145,776661.5564276228,1642.9896592538098,36.86511028039224,0.0258275028140534,east,1.1485884466737124,0.3463937860274501,52.66451381308166,100.0,5.289883897826917,large (>200)
Nicobar Islands_1,2016,95593.43000000001,94.71011610217307,4.539884059820914,92.53492944698144,38860.53695705608,340.29651291375416,47,947.906049709192,93.80664745642552,7.02565413448542,589093.0398876145,776661.5564276228,1642.9896592538098,36.86511028039224,0.0258275028140534,east,4.201850961476708,0.4100470446168054,181.48144507421807,100.0,5.289883897826917,large (>200)
Nicobar Islands_1,2017,95593.43000000001,94.71011610217307,1.056690640210418,147.265901899686,34919.11070587317,60.942184894154224,49,947.906049709192,93.80664745642552,7.02565413448542,589093.0398876145,776661.5564276228,1642.9896592538098,36.86511028039224,0.0258275028140534,east,1.5564908001365931,0.3684634174645135,47.5570695361773,100.0,5.289883897826917,large (>200)
